,log(p),Threshold,Time to cancer
1115,-6.38986013298887,9,96.2246575342466
1116,-6.65674134849318,2,7.26849315068493
1117,-6.30107257105902,7,62.1616438356164
1118,-6.44978221044568,4,16.8712328767123
1119,-6.11369247045956,2,6.47671232876712
1120,-6.26877597893466,9,87.9780821917808
1121,-7.31856349553599,3,19.413698630137
1122,-6.27860639588849,2,7.0054794520548
1123,-6.39868623116535,4,15.4191780821918
1124,-6.26375319117177,6,31.3890410958904
1125,-6.24189685697126,3,7.39452054794521
1126,-6.55540338915023,5,31.7890410958904
1127,-6.31837816937212,4,16.4520547945206
1128,-6.170859639487,6,31.7068493150685
1129,-6.11909567534016,6,30.9095890410959
1130,-6.49952949038151,4,8.25479452054795
1131,-6.14566000431113,10,74.5534246575343
1132,-6.0976476319288,5,18.3095890410959
1133,-6.91311345241495,8,98.9205479452055
1134,-6.18819993874,10,99.2219178082192
1135,-6.09087066008555,6,22.6712328767123
1136,-6.39208182285601,6,37.6027397260274
1137,-6.56994564008872,3,7.62739726027397
1138,-6.57578224313803,8,92.4438356164383
1139,-6.27946423620472,2,7.01369863013699
1140,-6.67472539138456,4,19.386301369863
1141,-7.78980869364833,5,51.7753424657534
1142,-6.172748801123,3,7.79452054794521
1143,-6.31598995554929,2,6.35068493150685
1144,-6.80195533710133,8,69.6109589041096
1145,-6.24691648310097,5,16.3424657534247
1146,-7.02510585650083,3,10.5780821917808
1147,-6.40323407168807,5,20.5013698630137
1148,-6.11441298348584,5,20.9397260273973
1149,-6.11222481234422,6,34.7452054794521
1150,-6.72483673001419,4,11.0630136986301
1151,-6.55192090280178,5,23.3397260273973
1152,-7.65561272317132,4,21.2904109589041
1153,-6.30251518321799,7,47.4849315068493
1154,-6.13418650540314,3,7.57534246575342
1155,-6.21395684619746,7,48.6
1156,-6.4224070668405,4,23.3753424657534
1157,-6.23625981000067,8,61.5041095890411
1158,-6.58431169551474,4,19.1561643835616
1159,-6.26253047270345,3,7.55890410958904
1160,-6.4534640055655,2,5.6986301369863
1161,-6.71640021503657,6,54.9205479452055
1162,-6.14735917165564,5,17.4904109589041
1163,-6.91719204990664,5,41.6164383561644
1164,-6.08621752264966,4,7.47123287671233
1165,-6.15615173303909,8,40.572602739726
1166,-7.37916441857673,4,38.3013698630137
1167,-6.53570919865294,7,61.6109589041096
1168,-6.80236207029462,3,8.52328767123288
1169,-6.56167933588387,8,74.7095890410959
1170,-6.18189582411421,2,6.6
1171,-6.15948966766511,8,69.6849315068493
1172,-6.52736930054777,3,8.73972602739726
1173,-7.10435417754873,3,11.1890410958904
1174,-6.30112938868475,5,21.0931506849315
1175,-6.25418698198095,9,54.0876712328767
1176,-6.68692659831279,4,23.3753424657534
1177,-6.15487133663408,5,28.972602739726
1178,-6.18868566026834,10,97.9260273972603
1179,-6.59601298877587,7,54.3232876712329
1180,-6.44943701964601,5,44.2602739726027
1181,-6.51923100052003,6,37.9205479452055
1182,-6.90085974502559,3,8.36164383561644
1183,-6.11904141930411,5,24.7945205479452
1184,-6.15383445572618,8,40.4493150684931
1185,-6.38302170087467,9,69.0219178082192
1186,-6.17035700094114,8,48.2630136986301
1187,-6.25566709036459,5,20.6767123287671
1188,-6.29083841103653,4,17.1479452054795
1189,-6.16643163753975,8,56.3835616438356
1190,-6.09054635587175,8,52.3972602739726
1191,-6.47865697570673,5,31.9260273972603
1192,-6.11439256155637,8,73.1808219178082
1193,-6.55449184324436,2,7.41643835616438
1194,-6.62865721153831,3,8.85205479452055
1195,-6.42530694747485,8,64.1397260273973
1196,-6.20113251268219,5,13.627397260274
1197,-6.10470934376983,5,21.5095890410959
1198,-6.93450377202106,4,27.841095890411
1199,-6.50938056733575,9,85.1945205479452
1200,-6.82038095612424,5,37.1232876712329
1201,-6.3410195626168,6,30.5616438356164
1202,-6.13019484967122,2,6.16712328767123
1203,-6.16654640829457,9,85.1150684931507
1204,-6.24439817197494,7,44.4164383561644
1205,-6.56256282082872,6,35.1972602739726
1206,-6.20625989916773,10,92.6876712328767
1207,-6.233117789105,7,55.0027397260274
1208,-6.90638256657219,3,12.8931506849315
1209,-8.16822233886368,5,81.627397260274
1210,-6.18212558771524,8,56.3424657534247
1211,-6.10482855504601,2,6.54520547945206
1212,-6.11041830836522,8,53.4849315068493
1213,-6.37097151923789,2,7.02465753424658
1214,-6.45637443680795,4,20.0383561643836
1215,-6.19113216601601,3,8.45205479452055
1216,-6.27981391191892,6,38.9232876712329
1217,-6.51594673103005,9,88.0082191780822
1218,-7.18967414657349,7,99.0684931506849
1219,-6.37945005860498,3,7.38904109589041
1220,-6.75976751649888,4,25.4027397260274
1221,-6.5622517568059,8,79.827397260274
1222,-6.72271045348713,8,97.1342465753425
1223,-6.2314887307896,2,5.78630136986301
1224,-6.11354701871386,9,59.2383561643836
1225,-6.2654749299513,10,93.4821917808219
1226,-6.36773783163749,3,9.31780821917808
1227,-6.20369264959433,11,93.4493150684932
1228,-6.61099361830973,3,7.99178082191781
1229,-6.18133119107286,4,8.7972602739726
1230,-6.82150337072155,6,42.6301369863014
1231,-6.36460960396757,2,6.27123287671233
1232,-6.80238273865377,3,10.5945205479452
1233,-6.22618516732522,5,23.6657534246575
1234,-6.23890473091668,2,5.17260273972603
1235,-6.4197201731904,8,84.027397260274
1236,-6.70882215328248,5,37.3945205479452
1237,-6.43918176195606,7,44.813698630137
1238,-6.57967627344487,6,30.027397260274
1239,-6.37736152234217,2,6.32054794520548
1240,-7.5766630821939,4,31.6794520547945
1241,-6.59203008631889,5,31.3506849315068
1242,-6.81225555593262,6,52.0657534246575
1243,-6.59348744386449,7,68.8082191780822
1244,-6.22310384693613,5,26.1260273972603
1245,-6.40971955466216,4,10.2
1246,-6.16981166384044,7,30.6602739726027
1247,-6.14339550052753,9,65.7452054794521
1248,-6.72407842985997,5,27.1397260273973
1249,-6.34108389065974,2,6.68219178082192
1250,-6.08216770890538,5,20.7561643835616
1251,-6.81630568582661,6,39.7506849315069
1252,-7.08684280136446,3,14.0082191780822
1253,-6.57166680967205,2,7.22465753424658
1254,-6.11685672242377,9,71.7808219178082
1255,-6.5166943052804,7,54.8054794520548
1256,-6.11603946308759,5,34.786301369863
1257,-6.44483616863093,4,14.7315068493151
1258,-6.43778199080879,8,54.6082191780822
1259,-6.33573998628986,8,55.1232876712329
1260,-6.51112262438154,9,97.386301369863
1261,-7.02900240702252,3,9.70684931506849
1262,-6.65029798144591,8,78.7041095890411
1263,-6.58395310624358,5,28.9150684931507
1264,-6.45900950470057,2,6.32876712328767
1265,-6.63089590993124,9,94.7424657534247
1266,-6.15451111548351,11,93.586301369863
1267,-6.87403673513878,5,38.3095890410959
1268,-8.15909133415144,2,11.4575342465753
1269,-6.23490220173776,2,6.24931506849315
1270,-6.66834175719674,3,9.47671232876712
1271,-6.1841128514988,4,15.6958904109589
1272,-6.08788775229623,9,73.3506849315068
1273,-6.38420615500393,2,7.12054794520548
1274,-6.66366600840045,5,32.3479452054795
1275,-6.45105647910356,6,37.2054794520548
1276,-6.41731278234274,4,16.2931506849315
1277,-7.70045667069001,4,35.5205479452055
1278,-6.30383258737665,9,72.4219178082192
1279,-6.61687265195824,8,88.7232876712329
1280,-6.52043793686321,3,8.54794520547945
1281,-6.32409150289139,9,79.4794520547945
1282,-6.18050288734882,10,71.2465753424658
1283,-6.20680738429166,7,48.6356164383562
1284,-6.3916544350388,2,6.06027397260274
1285,-6.33105094372287,9,98.8739726027397
1286,-7.21522163425981,5,38.5424657534247
1287,-6.22849509229599,2,6.92328767123288
1288,-6.2965046666951,2,7.22465753424658
1289,-6.15005242767091,6,42.1972602739726
1290,-6.34281441091783,7,46.1616438356164
1291,-6.32237404590111,8,77.6794520547945
1292,-6.77379666940309,5,47.3643835616438
1293,-6.16285841033487,7,39.2520547945205
1294,-6.16207678925521,9,65.9315068493151
1295,-6.95168727374884,2,7.1972602739726
1296,-6.21189251766793,2,6.22739726027397
1297,-6.42409741028263,7,51.5178082191781
1298,-7.04108464439698,2,7.4986301369863
1299,-6.16430516877469,8,70.8657534246575
1300,-6.92476762149095,2,6.75616438356164
1301,-6.24938974205626,5,27.6684931506849
1302,-6.16999848256965,12,93.6219178082192
1303,-6.24531450116121,10,79.5561643835617
1304,-6.83523399893057,4,26.0356164383562
1305,-6.19541641895198,9,84.6109589041096
1306,-6.64279807626713,2,7.08219178082192
1307,-6.0820359095459,2,5.44383561643836
1308,-6.16289521625756,8,59.1232876712329
1309,-6.97474235174407,6,62.4465753424658
1310,-6.51979687861806,2,6.53698630136986
1311,-6.16722178896277,8,48.5232876712329
1312,-6.27825077645425,9,84.9808219178082
1313,-7.29367790036688,5,55.1945205479452
1314,-6.26887237137155,6,20.5671232876712
1315,-6.67388154759602,8,88.5397260273973
1316,-6.41222297898775,7,48.8027397260274
1317,-6.64117401480249,4,23.5835616438356
1318,-7.09611215066542,4,25.8876712328767
1319,-6.80365461920345,2,7.46027397260274
1320,-6.67120145859918,5,26.3780821917808
1321,-7.3151051452307,3,18.8684931506849
1322,-6.32783076151448,4,11.8246575342466
1323,-6.49472169166973,8,73.2684931506849
1324,-6.14465255235153,9,79.7287671232877
1325,-6.11245838054676,9,65.8356164383562
1326,-6.49137388096743,3,8.11780821917808
1327,-6.47449824251346,9,86.6
1328,-6.28540186511892,7,52.6712328767123
1329,-6.50844426581453,7,49.2630136986301
1330,-6.15082779709151,3,6.92876712328767
1331,-6.35411469170143,3,9.0054794520548
1332,-6.43863044158765,6,34.5397260273973
1333,-7.43917778067745,4,40.1232876712329
1334,-6.11949623813195,6,26.8383561643836
1335,-6.20413412322066,6,26.6054794520548
1336,-6.29983162383897,3,7.40821917808219
1337,-6.46434895678086,4,21.4904109589041
1338,-6.51229831263134,2,6.64657534246575
1339,-7.19628285432603,6,48.254794520548
1340,-6.08375219943951,6,30.5315068493151
1341,-7.08005367828805,3,9.63287671232877
1342,-7.1019764355456,6,47.0876712328767
1343,-6.59948459122109,3,8.57808219178082
1344,-6.96676346293459,3,11.772602739726
1345,-6.30043557124145,4,9.87945205479452
1346,-6.59944430529337,5,19.1835616438356
1347,-6.22025536950574,3,7.22191780821918
1348,-7.06289185538236,3,8.61917808219178
1349,-6.24804974709504,6,43.5780821917808
1350,-6.50151497935927,6,39.9150684931507
1351,-6.09602566754025,2,5.81917808219178
1352,-6.45176448317171,7,44.3506849315069
1353,-6.10629197238608,9,79.3890410958904
1354,-6.13834137055296,4,11.3095890410959
1355,-6.66013263332643,6,38.8657534246575
1356,-6.7775948038849,3,9.63835616438356
1357,-6.08241098599867,6,29.0547945205479
1358,-8.13446661959686,4,53.2493150684932
1359,-6.28396364037125,8,64.5315068493151
1360,-6.43445305027242,2,7.56438356164384
1361,-6.25952907398586,4,8.86849315068493
1362,-6.36611340624398,7,53.1068493150685
1363,-6.09328731384236,5,12.1369863013699
1364,-6.2557413040978,6,34.0328767123288
1365,-6.37246438324323,6,21.0657534246575
1366,-6.20363194634069,6,29.0301369863014
1367,-6.30510449994939,4,17.1753424657534
1368,-7.27586101614133,3,9.47397260273973
1369,-6.11735974951524,8,59.3452054794521
1370,-6.49748262045542,2,7.71780821917808
1371,-6.14985710923744,2,5.9972602739726
1372,-6.5961147180302,3,8.84383561643836
1373,-6.23993084909283,4,9.63013698630137
1374,-6.27112999114121,2,6.98082191780822
1375,-6.14791375439154,7,46.9095890410959
1376,-6.29210834566977,6,37.9671232876712
1377,-6.15331945225922,7,42.5397260273973
1378,-6.16438599025366,7,60.7369863013699
1379,-6.08792984521379,10,98.9424657534247
1380,-6.11795900767464,4,10.5479452054795
1381,-6.10432270677869,3,6.37808219178082
1382,-6.40035261470084,6,37.3945205479452
1383,-6.08838193188994,5,21.1397260273973
1384,-6.17115247944841,2,6.21917808219178
1385,-6.21111264383726,4,11.2054794520548
1386,-6.79564798135126,5,36.9698630136986
1387,-6.45061208976114,6,42.8082191780822
1388,-6.20693467799072,2,7.56986301369863
1389,-6.38147023226804,9,71.1479452054794
1390,-6.39173897256696,3,7.62191780821918
1391,-6.29047406176485,6,38.0219178082192
1392,-6.17006535697508,9,54.6328767123288
1393,-6.14185682884043,9,77.8684931506849
1394,-6.21107345806812,7,37.1643835616438
1395,-6.54382529177081,7,52.9698630136986
1396,-6.60552641932039,7,62.5945205479452
1397,-6.17879187635645,9,72.5917808219178
1398,-6.38142359062186,4,12.9369863013699
1399,-6.17595519561555,9,62.8082191780822
1400,-6.5057301221119,3,6.99452054794521
1401,-6.66551898524658,3,10.3123287671233
1402,-6.08470526364123,5,12.772602739726
1403,-6.62588913812324,4,20.5534246575342
1404,-6.27997610473912,3,7.46027397260274
1405,-6.33048983466075,2,5.78082191780822
1406,-6.32375064288947,8,51.1780821917808
1407,-6.51550005635987,8,69.5315068493151
1408,-6.46942724884919,7,64.9287671232877
1409,-6.17343183241033,2,6.24657534246575
1410,-6.43225913428762,6,37.3150684931507
1411,-6.84340235933169,5,27.2493150684932
1412,-6.09300428379426,10,95.4164383561644
1413,-7.34818240066662,5,48.1178082191781
1414,-6.29856178718142,9,78.6
1415,-6.36057730134583,6,45.9424657534247
1416,-6.35224763202577,4,14.2630136986301
1417,-6.6406065717415,2,6.09315068493151
1418,-6.32895224536352,8,53.9342465753425
1419,-6.39680617935199,4,9.7972602739726
1420,-6.35908159537703,5,20.958904109589
1421,-6.5128397498936,9,89.3150684931507
1422,-7.03785110743539,4,19.5643835616438
1423,-6.43296340978467,8,68.7123287671233
1424,-6.36912318493844,4,22.8383561643836
1425,-7.03291641716158,7,77.372602739726
1426,-6.17278330794314,9,67.1041095890411
1427,-6.3401737614026,6,40.4876712328767
1428,-6.52247217729374,6,46.9232876712329
1429,-6.13451296365354,6,32.8575342465753
1430,-6.57144871441428,5,32.7041095890411
1431,-6.42743186042621,7,55.2328767123288
1432,-6.64161008097445,6,43.8164383561644
1433,-6.1695047704645,4,12.2246575342466
1434,-6.52602958905337,7,62.8575342465753
1435,-6.16567764799669,3,6.29041095890411
1436,-7.5815082642131,5,59.8849315068493
1437,-6.22206227365222,8,63.7479452054795
1438,-6.63122312096118,2,7.6986301369863
1439,-6.33816866188857,7,55.4191780821918
1440,-7.0497112453124,2,7.26301369863014
1441,-6.272109670951,7,41.9041095890411
1442,-6.31858102435986,4,9.01643835616438
1443,-6.94997935722354,7,76.558904109589
1444,-6.26152019615962,6,32.4794520547945
1445,-6.26583495019758,3,5.83287671232877
1446,-6.28445250267238,5,18.6383561643836
1447,-6.41320968866563,4,9.06027397260274
1448,-6.33788682887063,3,8.3972602739726
1449,-6.39280698199714,9,79.1452054794521
1450,-6.71971667534991,3,8.66849315068493
1451,-6.65591188244902,5,21.3698630136986
1452,-6.78331262428571,6,46.5835616438356
1453,-6.10448586667561,4,7.2958904109589
1454,-6.43447892656909,5,31.6630136986301
1455,-6.8054726815653,6,46.9369863013699
1456,-6.16476497106469,8,54.8821917808219
1457,-6.39518031291738,4,13.7452054794521
1458,-6.23543613406262,10,82.8082191780822
1459,-6.26467660786466,7,40.2465753424658
1460,-6.28602365885988,2,6.45479452054795
1461,-7.04828269682857,7,77.0027397260274
1462,-6.65312702711499,6,44.6849315068493
1463,-6.18998781580341,4,13.3205479452055
1464,-6.51043711742833,2,6.53424657534247
1465,-6.38670721248287,3,8.8027397260274
1466,-6.20475440031409,4,14.6849315068493
1467,-6.30818102471907,5,25.0493150684931
1468,-6.45706241104929,5,16.1342465753425
1469,-6.50563153837416,3,8.6
1470,-6.15261813148987,2,5.70684931506849
1471,-6.13946492849227,4,8.76986301369863
1472,-6.55404174875195,6,37.9616438356164
1473,-6.08994790628841,6,25.6082191780822
1474,-6.1686568166528,8,48.2328767123288
1475,-6.31886549897622,7,38.0465753424658
1476,-6.21142563759104,9,84.1424657534247
1477,-6.1496526793999,7,51.1808219178082
1478,-6.29574929543066,2,6.61917808219178
1479,-6.74092094970878,5,39.3753424657534
1480,-6.1813709973009,4,8.55068493150685
1481,-6.27853108211978,5,19.2904109589041
1482,-6.21229256399991,6,28.7397260273973
1483,-6.08668550307348,2,5.21095890410959
1484,-6.78554158982703,2,6.8958904109589
1485,-6.09684234409504,9,50.241095890411
1486,-6.39790632147259,9,93.0575342465754
1487,-6.13091021097046,4,11.2054794520548
1488,-6.71938579742126,8,96.8876712328767
1489,-7.09183550092269,4,24.8520547945205
1490,-6.68944760673959,7,56.958904109589
1491,-6.39254628431133,2,6.46849315068493
1492,-6.21705945554654,7,40.3452054794521
1493,-7.42672458150976,5,45.4547945205479
1494,-6.29735490609324,4,14.1369863013699
1495,-6.13192944748898,9,63.6876712328767
1496,-7.24683008185798,5,38.9150684931507
1497,-6.81140643703823,8,87.8739726027397
1498,-6.77522789836356,5,35.9041095890411
1499,-6.23985781142893,5,21.3315068493151
1500,-6.31141577458924,4,18.3561643835616
1501,-6.70183907806339,5,31.241095890411
1502,-6.47798377884706,8,69.8082191780822
1503,-6.09843220434089,6,31.6219178082192
1504,-6.35708157278913,5,13.4986301369863
1505,-6.55827595653523,3,8.6986301369863
1506,-6.11491037958357,5,15.6356164383562
1507,-6.28138148192027,9,99.654794520548
1508,-6.38644555516228,10,95.8438356164384
1509,-6.15121437119748,3,8.17260273972603
1510,-7.27481760978086,3,23.0849315068493
1511,-6.19510854015036,5,27.0904109589041
1512,-6.37195786148619,2,6.24931506849315
1513,-6.73016005856085,5,37.6191780821918
1514,-6.12144883210303,9,63.9753424657534
1515,-6.18314579808634,10,96.7013698630137
1516,-6.27288528449044,10,91.3616438356164
1517,-6.45394371215505,7,50.1671232876712
1518,-6.51741234814677,5,24.9671232876712
1519,-6.65410971391571,3,8.75616438356164
1520,-6.21024119645572,3,7.68493150684932
1521,-6.13135353939902,8,48.1917808219178
1522,-6.55649775513639,2,7.12328767123288
1523,-6.45005078243406,2,7.37808219178082
1524,-6.21171242678833,4,9.41643835616438
1525,-6.18861802156151,2,6.58082191780822
1526,-6.97982956181731,7,65.2849315068493
1527,-6.29554192109708,10,95.5753424657534
1528,-6.1170895912183,2,5.63013698630137
1529,-6.28450419608209,8,69.7095890410959
1530,-6.1646427283696,6,27.1287671232877
1531,-6.16317411341261,6,31.9397260273973
1532,-6.29374323771419,8,59.0054794520548
1533,-7.10671283068767,2,8.11506849315069
1534,-6.89250219476196,8,99.213698630137
1535,-7.14170563861221,7,92.1232876712329
1536,-6.23945938542403,8,66.1643835616438
1537,-7.60875543607586,2,8.69041095890411
1538,-6.70989634501401,8,77.6082191780822
1539,-6.3701578126767,5,27.5205479452055
1540,-6.37293471304378,6,43.5178082191781
1541,-6.30628382460344,9,81.586301369863
1542,-6.12114805727928,5,23.6054794520548
1543,-6.09579621058398,10,77.6356164383562
1544,-6.22878229992101,3,8.01369863013699
1545,-6.12388984410454,9,62.0520547945206
1546,-6.42726608946511,4,21.5616438356164
1547,-6.15302665825823,7,41.1397260273973
1548,-6.10271649803562,7,47.2027397260274
1549,-6.70155544739979,6,39.8821917808219
1550,-6.14355590291705,6,24.9205479452055
1551,-6.08957415215953,2,5.89041095890411
1552,-6.60747032500025,2,5.87945205479452
1553,-6.23972819116981,2,6.34794520547945
1554,-6.25533711142094,10,99.1671232876712
1555,-6.74972671168807,8,64.9068493150685
1556,-6.43759293561641,5,26.9479452054794
1557,-6.26351064527292,4,7.85479452054795
1558,-6.42158604269456,5,32.9616438356164
1559,-6.38636755856547,9,95.3616438356164
1560,-6.2985909480452,2,7.56438356164384
1561,-7.33261405757581,4,31.8027397260274
1562,-6.49419976288244,6,39.5780821917808
1563,-6.25221193648861,4,9.97534246575342
1564,-6.57929990880022,3,6.06849315068493
1565,-6.4083372791785,3,7.87671232876712
1566,-6.57243312439818,5,29.5260273972603
1567,-6.38702944186853,5,18.5369863013699
1568,-6.57785612566975,6,43.427397260274
1569,-6.08137793275644,8,53.3315068493151
1570,-6.35285474022973,2,6.46849315068493
1571,-6.6945638800879,9,94.213698630137
1572,-6.38515393116183,8,58.6794520547945
1573,-7.36942480153294,7,80.6
1574,-6.92901501313618,4,16.8904109589041
1575,-6.11988681822336,7,49.8602739726027
1576,-6.45391284986198,6,32.427397260274
1577,-6.45902180448837,2,7.4958904109589
1578,-6.6727890625482,3,9.06575342465754
1579,-6.16313882474712,6,30.4438356164384
1580,-6.93298197831207,6,47.013698630137
1581,-6.71700782799786,2,7.46575342465753
1582,-6.70872057950385,5,41.427397260274
1583,-6.18953448259755,6,29.7260273972603
1584,-6.23841761080523,5,23.5315068493151
1585,-6.12789251779188,5,19.9972602739726
1586,-6.13550527686834,8,43.1315068493151
1587,-6.18993011988808,8,70.2821917808219
1588,-6.25243737126882,8,63.3479452054795
1589,-6.39572928587553,9,88.2246575342466
1590,-6.44188410806703,7,33.0575342465753
1591,-6.1493351768635,6,30.1808219178082
1592,-6.19949461364839,4,15.5945205479452
1593,-6.26736384132894,2,6.09041095890411
1594,-6.12566008554289,5,21.3972602739726
1595,-6.17241847735224,9,48.1205479452055
1596,-6.30878462535261,4,13.8684931506849
1597,-6.7088838545107,7,79.0876712328767
1598,-6.35769050313877,6,40.3041095890411
1599,-6.6046155211738,8,79.2904109589041
1600,-6.20711671219823,5,26.241095890411
1601,-6.39781469526812,8,70.8
1602,-6.40810004682072,6,36.3342465753425
1603,-6.7908453880277,7,73.1945205479452
1604,-6.10200311412055,8,59.654794520548
1605,-6.67528530035447,3,9.13972602739726
1606,-6.43430740311259,5,37.9369863013699
1607,-6.12952689965663,2,7.17808219178082
1608,-6.32882820531589,3,7.10684931506849
1609,-6.10498339193463,9,65.5671232876712
1610,-6.84270007233979,2,5.97534246575342
1611,-6.49651561059578,6,32.0164383561644
1612,-6.0990774986967,4,8.41369863013699
1613,-6.74325092442301,8,71.2356164383562
1614,-6.46752643286057,9,78.9232876712329
1615,-6.56865815291318,4,15.7671232876712
1616,-6.15273334599859,10,90.5369863013699
1617,-7.01623099093747,5,46.2657534246575
1618,-6.13108646918859,6,28.3287671232877
1619,-6.22070520519067,8,51.8
1620,-7.73658797592745,3,18.1835616438356
1621,-7.34155504707103,3,16.4986301369863
1622,-6.62761875743977,7,67.8191780821918
1623,-6.33850421684055,4,14.9260273972603
1624,-6.88938289355866,7,77.6684931506849
1625,-6.2023117531516,3,8.25753424657534
1626,-6.84728063072957,6,58.8630136986301
1627,-6.83526183695042,4,9.47397260273973
1628,-6.45451722376112,2,6.37808219178082
1629,-6.54528713885968,8,58.7561643835616
1630,-6.70561528218951,7,65.7506849315069
1631,-6.43922296560019,9,83.1315068493151
1632,-6.46031572074866,4,9.32602739726027
1633,-7.63910862270284,5,53.7753424657534
1634,-6.73946023972428,3,9.51232876712329
1635,-6.21144034182392,8,53.013698630137
1636,-6.88497209062381,7,73.3150684931507
1637,-6.17155058739244,9,75.6328767123288
1638,-6.19713443742858,3,7.5013698630137
1639,-6.34330668289074,6,45.972602739726
1640,-6.18301879478661,6,31.3972602739726
1641,-7.28369276099668,4,25.2438356164384
1642,-6.27110373726189,7,42.4821917808219
1643,-6.4140202725683,6,28.1479452054795
1644,-6.40911274644925,9,81.2082191780822
1645,-6.67134846357644,2,8
1646,-6.26227095448673,3,8.52876712328767
1647,-6.3109444969175,3,6.96986301369863
1648,-6.29166826786813,8,34.5917808219178
1649,-6.34365300153904,9,60.3945205479452
1650,-7.78745791023416,4,37.4082191780822
1651,-6.45882821554858,4,19.4191780821918
1652,-7.44694125605436,2,8.47945205479452
1653,-6.24578718668454,9,88.7041095890411
1654,-7.38563350030779,5,47.4849315068493
1655,-6.54735071609642,4,24.427397260274
1656,-6.86731711574068,2,7.81643835616438
1657,-6.28730407530159,6,29.7424657534247
1658,-6.3376223505851,8,62.4657534246575
1659,-6.41069930994328,9,80.0219178082192
1660,-6.23233619670731,7,47.5945205479452
1661,-6.579203397163,5,32.0356164383562
1662,-6.69584911105202,9,91.7260273972603
1663,-6.4701449500521,3,9.44657534246575
1664,-7.35065442421985,2,8.38904109589041
1665,-6.70953314645346,6,48.5041095890411
1666,-6.25947916104926,6,28.4630136986301
1667,-6.47372115404883,2,6.43835616438356
1668,-7.1718543565691,3,18.7150684931507
1669,-6.14025888045868,2,5.81917808219178
1670,-6.40694669258925,4,19.6219178082192
1671,-6.16148589535665,2,5.17534246575343
1672,-6.88978143045825,7,67.0356164383562
1673,-6.26598275364394,7,56.8328767123288
1674,-6.46049145126498,2,6.67945205479452
1675,-6.13713137453193,3,5.23835616438356
1676,-6.95261345297674,3,10.413698630137
1677,-6.22571121911074,5,19.5205479452055
1678,-6.71547724630318,2,7.03561643835617
1679,-6.2186810028413,5,26.6438356164384
1680,-6.39699908970758,5,28.6876712328767
1681,-6.31756839328992,7,49.3424657534247
1682,-6.18435797532061,5,23.986301369863
1683,-7.40383290417693,5,34.9616438356164
1684,-6.2809847260548,6,37.1561643835616
1685,-7.84539753259253,3,19.227397260274
1686,-6.81969728970727,6,47.1561643835616
1687,-6.54127188874719,7,63.0602739726027
1688,-6.97080002874564,5,34.0520547945205
1689,-6.44730126434408,4,16.2301369863014
1690,-6.98518999651587,6,60.3917808219178
1691,-6.08285995358202,6,27.8657534246575
1692,-6.08283870994445,2,6.02191780821918
1693,-6.30103062075666,3,8.68219178082192
1694,-6.5222775652733,7,54.2547945205479
1695,-6.3839967477772,6,44.6356164383562
1696,-7.50727381394963,3,18.041095890411
1697,-6.31472123636343,5,26.5780821917808
1698,-6.24710530082262,6,38.5808219178082
1699,-6.97358871178127,6,53.413698630137
1700,-7.49089932185967,5,59.2082191780822
1701,-6.30134706000341,2,6.81095890410959
1702,-6.63603145998818,5,33.641095890411
1703,-7.22119959678893,7,79.0876712328767
1704,-6.80608981881001,6,48.8
1705,-6.19750463983665,5,12.3041095890411
1706,-7.78384436276963,4,39.2493150684931
1707,-6.2450872888851,11,95.2438356164384
1708,-6.49963050267595,2,5.97808219178082
1709,-6.38473735625466,7,48.427397260274
1710,-6.09776232958731,5,16.841095890411
1711,-6.35820174584954,2,6.16986301369863
1712,-6.23515487233638,10,97.7369863013699
1713,-6.14752243521986,8,55.5452054794521
1714,-6.18658074942392,7,41.5397260273973
1715,-6.08723588146129,8,53.5397260273973
1716,-6.19467509629748,7,44.3753424657534
1717,-6.22698021379181,3,7.37534246575343
1718,-6.22669128985865,3,7.79452054794521
1719,-7.53695586170814,2,9.34246575342466
1720,-6.44520962087124,9,88.3506849315068
1721,-6.08612846674518,7,38.641095890411
1722,-6.24586739839024,2,5.44383561643836
1723,-6.50864178279462,3,7.9972602739726
1724,-7.68874072112744,3,20.6657534246575
1725,-6.23262876939956,5,27.2
1726,-6.1171424320435,8,60.5369863013699
1727,-6.21487505113511,2,6.37260273972603
1728,-6.76951323057872,6,48.4739726027397
1729,-6.73924846530808,4,18.1561643835616
1730,-6.16167150128396,2,6.44383561643836
1731,-6.62932618115824,5,27
1732,-6.38401487533478,2,7.16712328767123
1733,-6.09670224110899,10,93.7671232876712
1734,-6.8601475611214,6,45.8246575342466
1735,-6.2295684280838,3,7.85479452054795
1736,-6.22383450162358,12,98.2109589041096
1737,-7.53087988896933,6,78.7452054794521
1738,-6.53051354606153,8,86.3780821917808
1739,-6.2907825503841,10,99.5013698630137
1740,-6.52161382506107,3,8.41369863013699
1741,-6.35230695278788,2,6.25479452054795
1742,-6.0995804236172,4,11.8739726027397
1743,-6.89078983089009,6,46.2383561643836
1744,-6.08688928587534,4,10.0109589041096
1745,-6.46412825223318,6,41.7397260273973
1746,-6.40613196551999,5,26.8986301369863
1747,-6.20113741151189,2,6.27671232876712
1748,-6.76758475004522,3,8.58904109589041
1749,-6.19368463446254,2,6.13424657534247
1750,-6.35204813925308,6,42.0438356164384
1751,-6.95820020312907,4,21.3643835616438
1752,-6.61709895772556,7,56.5835616438356
1753,-6.21714736376668,8,73.6246575342466
1754,-6.18421998351299,9,65.4931506849315
