,log(n),Threshold,Time to cancer
707,9.95311705915693,4,32.5424657534247
708,10.7326309307316,4,20.4876712328767
709,10.7168885126634,4,28.5287671232877
710,10.1541696749595,2,9.77534246575343
711,9.93669986374966,6,77.7068493150685
712,10.7208868404843,3,14.5123287671233
713,10.7681541644055,4,32.8876712328767
714,10.2845558498886,6,76.9643835616438
715,10.2988260169071,4,28.6054794520548
716,10.414081513282,5,40.4027397260274
717,10.8386042651143,2,8.83835616438356
718,10.3874502225895,6,73.9972602739726
719,9.91400879293569,6,80.6602739726027
720,10.5401877217845,3,12.0712328767123
721,10.7237359846922,7,92.3397260273973
722,10.094242255966,2,9.91780821917808
723,9.36359413169765,2,11.1890410958904
724,10.2048886450976,8,88.441095890411
725,9.37090899900865,2,8.92328767123288
726,10.7811404470596,5,52.3561643835616
727,10.6457225856255,5,41.2301369863014
728,10.7975038822414,2,9.19452054794521
729,10.8390769669548,2,10.5616438356164
730,10.6409212764996,7,77.586301369863
731,10.626203425675,3,11.6602739726027
732,10.802245115953,3,14.0082191780822
733,10.170507521491,6,83.3205479452055
734,10.8193696043177,2,8.22191780821918
735,10.8298826385525,6,70.2575342465754
736,10.5625731308863,5,50.3671232876712
737,10.2888953373335,6,69.3369863013699
738,9.58887730030089,3,14.5041095890411
739,10.8111668901485,6,66.5205479452055
740,9.73627998090698,3,12.986301369863
741,10.1361809274423,6,74.0465753424658
742,10.1682553534304,4,31.2465753424658
743,10.5050202704199,5,54.1835616438356
744,10.0962406976924,2,9.69315068493151
745,10.2126124925303,3,14.0328767123288
746,10.6822451133658,5,48.041095890411
747,10.81900169831,3,11.9534246575342
748,10.2701460326242,4,32.2739726027397
749,9.53388330068232,3,22.6082191780822
750,10.1422853225196,5,56.6328767123288
751,10.3631479117849,5,49.9561643835616
752,10.8498328654105,5,52.5753424657534
753,10.5372116461266,3,13.8164383561644
754,9.98271979852876,6,72.3205479452055
755,10.2742109354935,6,90.0356164383562
756,9.14530758288358,6,85.7232876712329
757,10.4508116977452,5,46.4931506849315
758,10.6862844147822,4,25.9178082191781
759,10.5736194951559,5,49.0301369863014
760,10.6567749151269,2,10.4767123287671
761,10.7229082806112,6,50.013698630137
762,10.4622126959329,6,73.0301369863014
763,10.7973905787798,4,26.0958904109589
764,10.3571026434348,3,11.5424657534247
765,9.93975728259175,5,52.9506849315069
766,10.6728488095437,5,43.4904109589041
767,10.5725377476397,7,92.5041095890411
768,10.4558545427314,3,12.6219178082192
769,10.7828143986294,2,10.2219178082192
770,10.5241210958623,2,9.50684931506849
771,10.498013269005,5,54.5123287671233
772,9.00681849818112,2,8.18630136986301
773,10.5703181042358,6,68.4904109589041
774,10.7843806404598,5,53.4657534246575
775,10.7488449562137,6,62.4821917808219
776,10.557623509057,5,44.6328767123288
777,10.2948155330476,6,69.654794520548
778,10.5676340704273,5,51.813698630137
779,9.62824894948845,2,9.38904109589041
780,10.5663221383378,5,60.2109589041096
781,10.5503283071187,7,94.6520547945206
782,10.5954035281421,5,52.5095890410959
783,10.4087901915353,4,26.7506849315069
784,10.555022448412,3,11.8082191780822
785,10.7893772128912,4,25.3643835616438
786,10.7906341018384,3,12.4876712328767
787,10.6740702306922,4,32.4849315068493
788,10.1517023459112,6,74.2465753424658
789,9.4777611559471,6,93.9342465753425
790,10.5086041760695,3,11.1808219178082
791,9.1639002239361,4,39.5150684931507
792,10.5324972675804,4,30.3095890410959
793,10.3215000895135,2,9.68493150684932
794,10.073088625718,6,70.758904109589
795,10.8244993615267,4,27.4520547945205
796,10.8208949169872,8,82.0630136986302
797,10.7913700495,6,59.8246575342466
798,10.6735424034435,5,41.654794520548
799,9.93752455895091,5,68.8246575342466
800,10.8286743478556,2,9.85479452054794
801,10.5583493126056,3,13.3452054794521
802,10.6009131057851,5,46.3068493150685
803,10.5348249612399,2,10.0958904109589
804,10.1072984410881,3,10.9260273972603
805,9.02981856658982,2,9.73972602739726
806,10.8522762177022,7,91.7397260273973
807,10.4064036228978,7,99.3178082191781
808,10.7931853489639,5,39.6
809,10.2824884794604,7,93.1917808219178
810,10.2678320844618,2,9.64931506849315
811,10.7298608044968,5,55.3506849315068
812,10.6503619046217,2,10.1945205479452
813,10.5477464060859,6,78.1287671232877
814,10.5678067141806,7,99.4958904109589
815,10.6161452187168,6,73.9671232876712
816,9.23234518950991,5,61.9972602739726
817,9.97624487807871,5,55.7315068493151
818,9.5599544757521,2,8.9972602739726
819,9.59404471904527,4,43.1808219178082
820,10.8274569585535,5,44.2520547945206
821,10.8002300930075,2,9.56712328767123
822,10.784487126633,3,11.6849315068493
823,10.749096420354,4,27.5315068493151
824,10.2877980018441,3,15.2356164383562
825,9.22356410731981,2,9.98630136986301
826,10.5352802924078,6,76.9835616438356
827,9.46714481180833,3,10.1534246575342
828,10.5056122176663,4,27.4465753424657
829,10.2274841607381,6,75.8438356164384
830,10.3197346717341,4,32.2356164383562
831,10.6950065908017,5,59.1068493150685
832,9.90579061187911,2,9.68493150684932
833,10.6120437657384,6,59.0904109589041
834,10.7367185443504,7,96.4109589041096
835,10.7249383334513,4,24.6520547945205
836,10.4043628119138,3,11.2712328767123
837,10.4304185915312,2,8.85479452054794
838,9.83255965991447,2,10.4958904109589
839,10.7633575685618,5,58.0958904109589
840,10.8008338038532,2,10.0876712328767
841,10.7093319231961,3,13.7369863013699
842,10.6404993462794,6,69.0191780821918
843,10.0546426921521,3,11.9616438356164
844,10.8288304719359,4,22.0493150684932
845,10.830695743394,4,24.3698630136986
846,10.0101698240746,3,16.1917808219178
847,10.7158970083933,5,46.0383561643836
848,10.6377252673792,6,76.0904109589041
849,10.2505627446772,4,33.8082191780822
850,10.5596627443113,6,68.8082191780822
851,10.6651050895841,3,12.0958904109589
852,10.307195879571,4,39.1698630136986
853,10.7828610360547,6,55.427397260274
854,10.8380399368882,3,12.0383561643836
855,10.6810266211905,5,54.8301369863014
856,10.7221909740523,5,53.7369863013699
857,10.2936644282489,4,28.8767123287671
858,10.4516102921213,5,43.0575342465753
859,10.7002605874306,7,96.6630136986301
860,9.74341305451398,4,27.7890410958904
861,10.0963996021183,2,10.1041095890411
862,10.825329707633,3,15.6301369863014
863,10.6793087609288,3,14.9232876712329
864,10.6386423320818,2,9.12876712328767
865,10.6451767802809,3,11.9534246575342
866,10.6921648556549,2,9.37808219178082
867,10.384134275917,3,14.3616438356164
868,10.588143305665,2,9.91780821917808
869,10.4427858374622,2,8.42739726027397
870,10.8507411049523,7,85.6630136986301
871,10.4316998506505,3,11.5232876712329
872,10.4370634500687,4,36.2794520547945
873,10.3072629153521,4,37.6191780821918
874,8.60183727665158,2,8.08219178082192
875,10.705332994478,7,80.0986301369863
876,10.1833377904998,5,52.9780821917808
877,10.7556255117232,5,38.3506849315068
878,10.2363794553168,4,30.4602739726027
879,10.4448643823587,2,10.1287671232877
880,10.2013082031967,4,26.2027397260274
881,10.4454020350592,6,78.241095890411
882,10.4240492590165,3,12.3698630136986
883,10.4337143989854,2,9.24109589041096
884,10.0222448856617,5,53.8794520547945
885,10.7716582724811,3,13.1315068493151
886,10.6310213594526,2,9.5041095890411
887,10.2752830635218,2,8.57260273972603
888,10.8471196351572,5,50.8164383561644
889,10.3347445096206,4,31.2794520547945
890,10.7926368482305,3,11.372602739726
891,10.7002712246675,2,10.227397260274
892,10.246908886307,2,9.64657534246575
893,10.5418513858448,5,55.3452054794521
894,10.7626732227028,6,80.9972602739726
895,10.7838226049334,2,9.92054794520548
896,10.4455591099087,2,9.90958904109589
897,10.1915339206563,2,10.0027397260274
898,10.6658467471119,6,69.6986301369863
899,10.8216766802157,7,75.1780821917808
900,10.8070550272596,6,73.2383561643836
901,9.5139015140167,4,41.1835616438356
902,10.6972946481558,6,73.0767123287671
903,10.3155983599911,4,26.3232876712329
904,10.7737189450763,4,27.1424657534247
905,10.7620395791004,4,39.027397260274
906,10.7883081577855,4,33.5205479452055
907,10.665898684058,5,56.1671232876712
908,10.6985929234984,7,92.0849315068493
909,10.57919262725,6,76.413698630137
910,10.5483384664383,5,54.0547945205479
911,10.8480925350965,5,41.3342465753425
912,10.3530699318932,3,11.3041095890411
913,10.7661219458998,2,9.67671232876712
914,10.7348166596281,6,69.9506849315069
915,10.745413227502,6,75.5424657534247
916,10.753710042954,3,11.7260273972603
917,9.59853596182314,5,60.0931506849315
918,10.3994526496418,3,11.9068493150685
919,8.93805443692597,2,9.03287671232877
920,10.2506277871381,2,8.57808219178082
921,10.5548784279264,5,60.9945205479452
922,10.7314803298254,2,9.65205479452055
923,10.1080837125487,5,40.8849315068493
924,10.3978108703217,5,48.4465753424658
925,10.4446463805532,3,11.8547945205479
926,10.793225635467,2,9.69041095890411
927,10.8085847632842,4,11.772602739726
928,10.8236572819378,5,50.7205479452055
929,10.8073916525012,4,35.3397260273973
930,10.6021204393926,3,18.3890410958904
931,10.6968922277645,3,11.2493150684932
932,10.6345161910088,4,25.6301369863014
933,10.8339496140653,3,12
934,10.7753640362459,6,61.9972602739726
935,10.6952765064308,5,49.8767123287671
936,10.58677355011,2,10.372602739726
937,10.3772666428949,4,24.7671232876712
938,10.7716349384002,4,32.0520547945206
939,10.4920473978516,4,26.2849315068493
940,10.792317852122,2,8.78356164383562
941,9.29981578841804,6,95.2219178082192
942,10.7548848861877,4,19.6438356164384
943,10.8296369284245,6,60.3068493150685
944,10.6783146822537,7,92.7013698630137
945,10.4485301185865,4,37.0684931506849
946,10.6995818938838,3,12.3780821917808
947,10.7078092757108,3,13.9178082191781
948,10.6369215454904,7,95.1808219178082
949,10.7388691147558,2,10.6849315068493
950,10.8443624796117,2,9.26027397260274
951,10.4224510001015,3,12.158904109589
952,10.8461540170007,6,64.786301369863
953,10.5609142066902,6,72.2630136986301
954,9.98332637959,4,36.7397260273973
955,9.67849456330248,3,8.61643835616438
956,10.0229222410922,5,53.3506849315068
957,10.4841619967195,2,8.15068493150685
958,10.5942595887301,4,33.3068493150685
959,9.35072236483339,4,39.5041095890411
960,10.4732210071545,4,32.3315068493151
961,10.5653757463135,6,61.372602739726
962,10.4433236274171,3,15.2465753424658
963,10.5375235902012,7,90.1041095890411
964,10.8227348499335,2,8.61643835616438
965,10.5944267780196,2,8.7972602739726
966,10.6490165167556,4,29.8520547945205
967,10.5059928986182,6,65.1671232876712
968,10.2843345129317,3,16.7041095890411
969,10.6982578397123,3,10.7616438356164
970,10.7708476768098,2,9.33698630136986
971,10.6862820647063,7,85.8328767123288
972,9.55987070056668,5,74.572602739726
973,10.3118140568633,5,50.9178082191781
974,10.8475092096624,3,12.0575342465753
975,10.5575529338397,2,8.84657534246575
976,9.69556873533272,2,9.88219178082192
977,10.7848399375296,5,42.7068493150685
978,10.8214883715424,6,65.3479452054795
979,10.6642979829367,3,12.6383561643836
980,10.5831804818585,3,14.0602739726027
981,10.5644310892683,5,36.3753424657534
982,10.7897338486529,5,44.2520547945206
983,10.6020409001797,4,24.9424657534247
984,10.597967747048,4,34.8849315068493
985,10.5859143886287,5,50.4739726027397
986,10.7297802466657,3,11.3780821917808
987,10.6617527046631,3,14.3123287671233
988,10.2820462491535,7,78.6246575342466
989,10.8541113584,6,64.9068493150685
990,10.4315277702812,2,9.39452054794521
991,10.8499864104642,3,9.14794520547945
992,10.6974290844978,5,54.0383561643836
993,9.53787926897206,3,13.4575342465753
994,10.6768522161519,4,21.1780821917808
995,10.1045712861089,6,65.6876712328767
996,10.266288244832,2,9.86575342465753
997,10.2633210964455,6,88.254794520548
998,10.7000541939559,7,94.1150684931507
999,10.6358242046654,2,9.61095890410959
1000,10.3149408658385,4,24.2630136986301
1001,10.193783336155,2,10.6958904109589
1002,10.6007469145109,6,71.5205479452055
1003,10.4724484678709,3,10.8164383561644
1004,10.5005942035957,2,8.93424657534247
1005,10.5261525436608,5,57.2986301369863
1006,10.5361667574911,3,15.7287671232877
1007,9.90474725982762,3,15.9534246575342
1008,10.3831993321959,6,69.5342465753425
1009,10.7820003037965,4,32.7178082191781
1010,10.7879462457555,4,23.6602739726027
1011,10.6783762072344,5,52.0109589041096
1012,10.7153046814792,5,54.9616438356164
1013,10.8343385770511,5,42.8767123287671
1014,10.821267320691,6,65.4328767123288
1015,10.1671111827891,4,22.1890410958904
1016,9.91946513952066,4,38.8493150684931
1017,10.7968296892239,7,83.5534246575343
1018,10.295224283149,6,79.0739726027397
1019,10.4234033964758,5,51.3013698630137
1020,8.82550923993831,2,10.4027397260274
1021,10.2107627562174,2,8.44931506849315
1022,10.7682889031848,7,98.6684931506849
1023,10.7277328830719,4,35.586301369863
1024,10.8099035484896,4,27.8547945205479
1025,10.5785906860818,6,79.213698630137
1026,10.8217769026678,6,78.827397260274
1027,10.8432060086867,2,8.91780821917808
1028,10.5775949917833,2,8.92054794520548
1029,10.0966970259581,3,13.8958904109589
1030,10.53991911239,3,13.9561643835616
1031,10.6153105521062,2,9.08219178082192
1032,10.733752442669,5,44.1506849315069
1033,9.90045275791106,4,33.9123287671233
1034,10.1918386097007,5,37.0246575342466
1035,10.016446799768,5,64.8027397260274
1036,10.5254925281273,3,12.8191780821918
1037,10.5502578521187,2,9.71780821917808
1038,10.8541987342631,2,10.5260273972603
1039,9.50416282995863,3,16.0739726027397
1040,10.3202961108564,3,9.8027397260274
1041,10.7419000850569,4,30.827397260274
1042,9.82228211245136,6,70.9178082191781
1043,10.0604130271359,6,77.1534246575343
1044,10.4102332843982,4,19.758904109589
1045,10.8557546303338,4,22.0712328767123
1046,10.1393027070592,5,52.7342465753425
1047,10.253960743165,4,28.6849315068493
1048,10.7321530318962,5,39.1835616438356
1049,10.8266510881855,4,30.0684931506849
1050,10.4134736879932,2,8.90958904109589
1051,10.325898813704,4,30.1945205479452
1052,10.7802977576151,6,72.6657534246575
1053,9.96759067745616,3,18.5972602739726
1054,10.3978654380583,6,77.0712328767123
1055,10.7031259409551,2,10.4767123287671
1056,10.3102986870611,5,56.4191780821918
1057,10.777808938655,4,20.1232876712329
1058,8.80136217084584,5,86.2904109589041
1059,10.811198033339,3,11.6356164383562
1060,10.7638307044495,5,48.586301369863
1061,9.98199263777245,2,9.11780821917808
1062,9.47831122954958,5,64.4164383561644
1063,10.6133061147732,6,83.1178082191781
1064,10.3164960192125,5,46.4356164383562
1065,10.8029584242053,5,47.1479452054795
1066,10.7936989726253,7,96.2465753424658
1067,9.61145529280452,3,20.7616438356164
1068,10.1441215023113,3,14.5808219178082
1069,10.3324399027202,2,8.43287671232877
1070,9.91341952957813,2,8.84383561643836
1071,10.137080561153,4,33.7835616438356
1072,10.6226607685419,4,34.4575342465753
1073,10.5324411655186,5,48.3534246575343
1074,10.634801495045,6,81.1972602739726
1075,10.7238217415115,6,85.6054794520548
1076,10.2100880478759,6,77.413698630137
1077,10.750063603182,5,43.8109589041096
1078,10.5788399120973,2,10.3780821917808
1079,10.7842208035575,4,22.3890410958904
1080,10.7446877726698,2,9.43835616438356
1081,10.1796240569248,3,18.2520547945205
1082,10.7771965994217,3,13.3808219178082
1083,10.5215806112454,6,51.5068493150685
1084,10.4462264294704,7,93.0657534246575
1085,10.7201151128888,4,19.0082191780822
1086,10.1554846903587,4,37.4849315068493
1087,10.8302187269411,5,50.6849315068493
1088,10.534181093709,2,10.0986301369863
1089,9.84472143409468,6,97.1123287671233
1090,9.89764478549241,3,12.3616438356164
1091,8.64917138452562,5,89.6575342465753
1092,10.2330704923426,5,47.7287671232877
1093,10.848432880534,4,31.4054794520548
1094,10.8569689602439,3,10.9945205479452
1095,10.7195972822695,3,14.0630136986301
1096,10.7179310222997,4,39.0657534246575
1097,10.4456751831989,5,44.2
1098,10.6477988286131,2,10.5479452054795
1099,10.6867833608649,3,11.0602739726027
1100,10.3891093218071,7,94.3013698630137
1101,10.6670160474737,4,28.3068493150685
1102,10.8319359760941,5,55.3095890410959
1103,10.761557968552,2,9.94794520547945
1104,10.7027005643968,7,82.2301369863014
1105,10.3957473363534,6,60.6109589041096
1106,10.8155380604148,3,12.0383561643836
1107,10.3085222986265,2,10.3397260273973
1108,10.5498505689088,2,10.2328767123288
1109,10.8330023638205,2,10.1698630136986
1110,10.7550404751261,6,58.3095890410959
1111,9.73982891854127,6,65.1150684931507
1112,10.6134060961564,3,12.0520547945205
1113,10.5863747777806,3,12.6767123287671
1114,10.4577292106678,5,47.9945205479452
1115,10.4847766939952,3,17.2383561643836
1116,10.4183512129585,4,35.0109589041096
1117,10.7704980573166,2,8.43561643835617
1118,9.01478472217549,5,73.013698630137
1119,10.342516842769,6,83.213698630137
1120,10.7977640612496,7,92.9150684931507
1121,10.3416592587341,6,88.6876712328767
1122,10.8280737587563,4,15.3342465753425
1123,10.502647733402,4,38.1095890410959
1124,9.17424487499565,2,10.0684931506849
1125,10.7425686112362,5,47.1424657534247
1126,10.3403894251797,4,37.5342465753425
1127,10.5213044299662,5,41.9534246575343
1128,10.7179224681113,4,37.9972602739726
1129,10.8048977452032,3,11.8438356164384
1130,10.6596372207806,4,30.5287671232877
1131,10.6267240724002,5,54.1616438356164
1132,10.3791998017913,2,8.03561643835617
1133,10.4990928938059,5,39.1013698630137
1134,10.0473495925148,7,94.6958904109589
1135,10.659646810028,6,64.5972602739726
1136,10.5639247904186,6,71.813698630137
1137,10.8304194357575,3,12.6438356164384
1138,10.7458925964237,5,42.2849315068493
1139,10.6680568767852,4,16.9534246575342
1140,10.584868508133,5,53.1479452054795
1141,10.5369976374039,5,60.6876712328767
1142,10.8435134537439,4,32.3452054794521
1143,10.6218110867756,5,53.6246575342466
1144,9.7185048038676,4,38.3315068493151
1145,10.0510883685366,6,96.9095890410959
1146,10.6454375514121,3,11.1780821917808
1147,10.0647504612334,5,44.9041095890411
1148,10.7431731475635,4,37.9178082191781
1149,10.6932679178368,4,32.6767123287671
1150,9.77091962900069,6,77.1150684931507
1151,10.4754015817946,3,13.4082191780822
1152,10.7124672416093,6,73.3178082191781
1153,10.4378685042538,5,31.8547945205479
1154,8.38260031063054,4,50.2712328767123
1155,10.780987942703,4,24.2657534246575
1156,10.1857512456325,2,9.24383561643836
1157,10.8194877511728,2,9.33424657534247
1158,9.69607262475595,5,49.9698630136986
1159,10.8251339768757,4,25.9780821917808
1160,10.3542555384995,6,66.5671232876712
1161,10.5640821801218,2,9.83561643835616
1162,9.88428429202184,6,75.7342465753425
1163,10.3513864644981,6,69.1205479452055
1164,10.0484505321021,2,10.1780821917808
1165,10.8079336285828,4,31.6
1166,10.5464765779982,6,82.2191780821918
1167,10.1060604240356,7,98.3698630136986
1168,10.744800578211,7,96.6356164383562
1169,10.5425916503003,6,67.7561643835616
1170,10.1253728487506,6,83.9808219178082
1171,10.7994492735651,6,69.6958904109589
1172,10.29448557838,4,28.0958904109589
1173,10.8206202724395,5,41.372602739726
1174,9.54432341722532,3,11.9123287671233
1175,10.7669612882397,4,31.1178082191781
1176,10.7352791292142,4,33.7534246575343
1177,9.5305899788626,3,14.2602739726027
1178,10.5612756159121,3,12.5698630136986
1179,10.8111647766113,6,80.5890410958904
1180,10.7988160692835,3,13.2986301369863
1181,10.1873044161156,2,9.75068493150685
1182,9.53573562295942,4,36.172602739726
1183,10.7823325942415,4,30.2301369863014
1184,10.127111151409,4,38.9041095890411
1185,10.8121943531435,6,62.9342465753425
1186,10.1564663900203,5,56.3260273972603
1187,9.92181477448675,4,35.9260273972603
1188,10.2709336030274,3,13.5424657534247
1189,10.7795787513722,3,12.5178082191781
1190,10.3963567608073,6,84.9068493150685
1191,9.55028698545316,5,57.3287671232877
1192,10.8400092502919,2,9
1193,10.0534133419487,6,77.1397260273973
1194,10.3199335435306,5,33.758904109589
1195,9.84783953210975,6,74.1452054794521
1196,10.5038480504916,3,11.8164383561644
1197,10.4443858735243,5,50.386301369863
1198,10.6470813011804,4,26.5698630136986
1199,10.5578024531718,3,11.3616438356164
1200,10.8191799985959,3,12.9561643835616
1201,10.6721428995926,6,73.0630136986301
1202,10.5538920705232,3,12.2794520547945
1203,10.7171272567734,3,12.958904109589
1204,9.78839821665852,3,11.813698630137
1205,10.4679502754767,4,32.8575342465753
1206,10.802340230651,2,10.0109589041096
1207,10.682537195865,2,10.5561643835616
1208,8.99985547183807,2,9.79178082191781
1209,10.5735349427075,5,39.3506849315068
1210,10.7180778577559,5,54.3205479452055
1211,10.2584461078313,5,40.9643835616438
1212,10.7263792068963,3,13.1369863013699
1213,9.78042818983368,4,25.0054794520548
1214,10.7528603684743,4,35.3342465753425
1215,10.6786700472406,4,23.9780821917808
1216,10.4659252478042,4,33.0493150684932
1217,10.7723747543824,7,76.4520547945206
1218,10.7837923831652,6,67.3342465753425
1219,9.75612136631773,2,9.36438356164384
1220,10.7843889388765,6,77.0164383561644
1221,9.29414670081201,3,12.2465753424658
1222,10.0456488011869,2,11.2301369863014
1223,10.2509742497478,3,14.9205479452055
1224,10.5629368524445,4,27.8931506849315
1225,9.31215479713438,3,24.1424657534247
1226,10.7681095546705,6,78.1698630136986
1227,10.7978597399038,2,9.4
1228,10.1315063115378,6,82.0602739726028
1229,8.61824854663906,4,52.2904109589041
1230,10.1383947941988,3,14.772602739726
1231,10.760861427033,4,34.2712328767123
1232,10.820502170345,4,32.4027397260274
1233,10.8194357930104,5,40.6520547945206
1234,10.5009368649276,4,38.8602739726027
1235,9.6486156182446,4,34.3780821917808
1236,10.6527069772041,7,84.4602739726027
1237,10.6682519342764,2,8.80547945205479
1238,10.7328390227667,2,10.1287671232877
1239,10.759892438143,4,19.7808219178082
1240,10.2406027459128,2,9.83835616438356
1241,10.4157864482734,2,9.88493150684931
1242,10.5368671383079,3,11.0931506849315
1243,10.6611990910621,2,9.89315068493151
1244,9.96454063708843,7,96.4630136986301
1245,8.72336933787467,2,10.0109589041096
1246,10.7811836217913,6,80.8602739726027
1247,10.7797822360654,2,9.41369863013699
1248,10.1267541301734,4,30.3534246575342
1249,10.7471449391366,6,63.8191780821918
1250,10.5205685511068,5,47.3534246575342
1251,9.49913293588219,3,21.586301369863
1252,9.77081011641542,4,45.2575342465753
1253,10.6004683287345,3,14.4465753424658
1254,10.7661750545486,3,10.827397260274
1255,10.4186294443117,7,75.9534246575342
1256,10.8296180680227,2,9.36986301369863
1257,10.8172892138566,6,67.2767123287671
1258,10.6518610107359,7,94.7561643835616
1259,10.5701178802237,6,70.4219178082192
1260,10.3138449115704,5,48.227397260274
1261,10.0049686582142,6,91.041095890411
1262,9.52708634826293,6,90.1013698630137
1263,10.6513372528144,5,55.386301369863
1264,9.60066994249934,5,59.8876712328767
1265,10.3245509862565,5,50.4027397260274
1266,10.3956487352758,6,70.3342465753425
1267,10.2712886609028,3,17.2547945205479
1268,10.8351171701653,3,12.6
1269,10.76726702219,6,77.827397260274
1270,10.2091838670304,4,35.2630136986301
1271,10.617164551454,5,41.5671232876712
1272,10.6271119947437,6,73.3945205479452
1273,10.4223146758842,6,72.4465753424658
1274,10.4425156643546,5,52.641095890411
1275,10.5719575299729,6,63.0739726027397
1276,9.49171037998208,7,87.5095890410959
1277,10.7656697021914,7,96.2876712328767
1278,9.81307279192001,4,39.5917808219178
1279,10.6484072103404,4,25.3068493150685
1280,10.8411711708342,4,22.3424657534247
1281,10.7771247719711,4,18.1780821917808
1282,10.2012395321403,7,94.7835616438356
1283,10.5948757986494,2,8.64657534246575
1284,9.07424259188393,5,54.5369863013699
1285,10.2960623178524,5,43.7616438356164
1286,10.8100176876328,2,10.6712328767123
1287,10.8563927958418,5,42.7123287671233
1288,10.7887828584251,5,48.8109589041096
1289,9.89783309932521,6,83.4219178082192
1290,10.7739645290464,3,12.0712328767123
1291,10.7390373415108,7,91.0465753424658
1292,10.5592489312041,5,39.041095890411
1293,10.6657606758757,7,93.7945205479452
1294,10.1413616664689,3,17.627397260274
1295,10.0231252491039,4,34.358904109589
1296,10.8084300319096,4,27.1671232876712
1297,10.8429273788496,2,9.87123287671233
1298,10.5712068213124,2,10.0712328767123
1299,10.8278943064706,4,30.0191780821918
1300,10.3840743291674,7,92.0383561643836
1301,9.81319381367679,2,9.42465753424658
1302,10.2914367105799,2,10.1616438356164
1303,10.205549758552,4,35.4493150684931
1304,10.6580624217463,3,12.3178082191781
1305,10.8111018644975,5,44.0904109589041
1306,10.816383938136,3,12.1890410958904
1307,10.7643974426826,7,97.9534246575343
1308,10.4784923018785,6,68.1917808219178
1309,10.156229960734,5,65.9671232876712
1310,10.7438955240222,2,10.3041095890411
1311,10.7162191902665,2,10.5616438356164
1312,8.79470452028509,4,51.6246575342466
1313,8.85203486275029,4,41.7753424657534
1314,9.5406818316527,2,10.5479452054795
1315,10.3266542753024,2,8.01643835616438
1316,10.7613831566296,7,83.9945205479452
1317,10.8303453494866,2,10.2054794520548
1318,10.2437545551278,6,60.2657534246575
1319,10.4521687293302,5,51.2767123287671
1320,10.4862976909306,4,36.6246575342466
1321,10.7728327868774,7,86.041095890411
1322,10.4646699381061,5,38.772602739726
1323,9.37847915765432,2,8.84931506849315
1324,9.97236933770758,3,14.8301369863014
1325,10.4494552576449,3,20.1205479452055
1326,10.4362131932798,6,88.572602739726
1327,9.95993030159252,5,58.5479452054795
1328,10.572869956446,5,49.8684931506849
1329,10.7018144553589,6,78.2876712328767
1330,10.7952714457104,4,27.372602739726
1331,10.5216303050259,2,10.5506849315068
1332,10.7410200005424,6,79.6438356164384
1333,10.4774439890009,3,14.1671232876712
1334,9.34578451354669,5,49.7616438356164
1335,10.7217168562806,6,60.3369863013699
1336,10.0880505152289,2,8.62465753424658
1337,10.2468612346795,4,28.5780821917808
1338,10.1433863910745,3,11.4739726027397
1339,10.7506779597014,2,9.42191780821918
1340,10.7074771733472,6,64.5232876712329
1341,10.4484620830008,7,86.6821917808219
1342,10.472933709921,2,9.84109589041096
1343,10.7466990320039,4,24.813698630137
1344,10.26771581938,4,20.6520547945205
1345,10.3406014743758,5,55.4684931506849
1346,10.8263976157024,6,59.6876712328767
1347,10.7562258253056,5,44.7315068493151
1348,10.6607251778071,5,47.3479452054795
1349,10.815759780284,4,23.2191780821918
1350,10.790150341334,6,67.2164383561644
1351,9.60441839438669,2,9.05753424657534
1352,10.7403658333542,3,15.6904109589041
1353,10.1945062709812,4,19.7424657534247
1354,10.8233956158904,3,11.5397260273973
1355,10.2250069373119,5,63.841095890411
1356,10.2966844310581,7,99.5150684931507
1357,10.4968962967746,2,9.37260273972603
1358,10.7315701623587,4,25.4301369863014
1359,10.5803143185741,4,29.3917808219178
1360,10.7883946870217,5,44.1753424657534
1361,10.7663989628175,3,10.9150684931507
1362,10.445321368712,3,11.5068493150685
1363,9.95136483237699,5,54.3835616438356
1364,10.2693596689315,3,11.3780821917808
1365,10.7011624047778,2,8.78082191780822
1366,9.63829356386518,4,43.8219178082192
1367,10.6927767914594,6,42.6301369863014
1368,10.5135240461311,2,8.54246575342466
1369,9.86557141533253,6,78.8931506849315
1370,10.4418365990278,2,9.42739726027397
1371,10.0042462607334,2,10.227397260274
1372,10.516539365989,6,68.0630136986301
1373,10.6660374876086,2,10.1643835616438
1374,10.6903458047522,7,86.2027397260274
1375,10.6521240842755,3,11.9041095890411
1376,10.7938921122576,2,8.95616438356164
1377,9.52491227099156,6,91.8219178082192
1378,10.4943699983261,2,9.34246575342466
1379,10.8092512167374,2,9.10684931506849
1380,10.5865455020278,5,50.1123287671233
1381,10.6363629382766,6,60.3698630136986
1382,10.46060924606,6,78.3342465753425
1383,10.4765858687164,5,45.572602739726
1384,10.7349443551355,5,53.2958904109589
1385,9.38942875498874,2,8.24657534246575
1386,10.823690325833,6,68.8958904109589
1387,10.2228295769693,3,11.1671232876712
1388,10.3561318488994,7,89.8191780821918
1389,10.4039432476958,2,9.8958904109589
1390,9.96547537292739,3,11.9753424657534
1391,10.8471786559878,4,32.5013698630137
1392,10.7890979477826,3,11.9890410958904
1393,10.7194243528979,7,89.7698630136986
